annotation_id,tank_id,session_id,behaviour,start_time,end_time,duration_seconds,annotator,annotation_source,confidence_or_notes
317,B-4,,Agitation,2026-05-21 12:25:00,2026-05-21 12:35:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS EN FUITE À MON APPROCHE 12:31
318,B-1,,Agitation,2026-05-21 12:42:00,2026-05-21 12:52:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,FUITE DE CERTAIN POISSON À MON APPROCHE 12:43
319,B-2,,Clustering,2026-05-21 12:42:00,2026-05-21 12:52:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS NAGE STATIQUE ET REGULIER
320,B-2,,Normal,2026-05-21 12:42:00,2026-05-21 12:52:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN INDIVIDUS SÉPARÉS DU GROUPE NAGE STATIQUEET REGULIER
321,B-3,,Clustering,2026-05-21 12:42:00,2026-05-21 12:52:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN REGROUPÉS SOUS LE DISTRIBUTEUR  DE NOURRITURE NAGE STATIQUE ET REGULIER
322,B-3,,Normal,2026-05-21 12:42:00,2026-05-21 12:52:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,SEPARE DU GROUPE NAGE STATIQUE ET REGULIER
323,B-4,,Clustering,2026-05-21 12:42:00,2026-05-21 12:52:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIER 12:50 FUITE D'un poisson à mon approche
324,B-1,,Normal,2026-05-21 14:05:00,2026-05-21 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIER POUR TOUS LES POISSONS
325,B-2,,Clustering,2026-05-21 14:05:00,2026-05-21 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIER LES POISSONS FORMENT DEUX GROUPES
326,B-3,,Normal,2026-05-21 14:05:00,2026-05-21 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REPARTIS DANS LE BASSIN NAGE REGULIÈRE ET STATIQUE
327,B-4,,Clustering,2026-05-21 14:05:00,2026-05-21 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS NAGE STATIQUE ET REGULIER 14:11 POISSONS EN MOUVEMENT CAR ONT EU PEUR DE MOI
328,B-1,,Normal,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIER
329,B-2,,Clustering,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN POISSONS SONT REGROUPÉS NAGE STATIQUE ET REGULIER
330,B-2,,Normal,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,D'AUTRE SONT DISPERSÉS DANS LE BASSIN NAGE STATIQUE ET REGULIER
331,B-3,,Normal,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"NAGE STATIQUE ET REGULIER, RÉPARTIS DANS LE BASSIN"
332,B-3,,Agitation,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:26 1 INDIVIDU À EU PEUR DE MOI
333,B-4,,Agitation,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSONS NAGENT ACTIVEMENT  14:29 ET PARFOIS SE STOPPENT ET REPARTENT 
334,B-4,,Clustering,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"LORSQU'IL NE NAGENT PAS, ILS SONT EN GROUPE POURCERTAIN"
335,B-4,,Normal,2026-05-21 14:21:00,2026-05-21 14:31:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 OU 3 INDIVIDUS SEPARÉS DU GROUPE NAGE STATIQUE ET REGULIER
336,B-1,,Normal,2026-05-29 08:50:00,2026-05-29 08:52:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
337,B2,,Clustering,2026-05-29 08:52:00,2026-05-29 08:54:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT DE 4 POISSONS
338,B-2,,Agitation,2026-05-29 08:52:00,2026-05-29 08:54:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDUS AGITÉ NAGE RAPIDEMENT 
339,B-3,,Other,2026-05-29 08:54:00,2026-05-29 08:56:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,PAS DE MOUVEMENT
340,B-4,,Agitation,2026-05-29 08:56:00,2026-05-29 08:58:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 INDIVIDUS AGITÉS
341,B-1,,Normal,2026-05-29 09:05:00,2026-05-29 09:07:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
342,B-2,,Clustering,2026-05-29 09:07:00,2026-05-29 09:09:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT 4 POISSONS
343,B-3,,Normal,2026-05-29 09:09:00,2026-05-29 09:11:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
344,B-4,,Normal,2026-05-29 09:11:00,2026-05-29 09:13:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
345,B-1,,Normal,2026-05-29 10:20:00,2026-05-29 10:22:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
346,B-2,,Other,2026-05-29 10:22:00,2026-05-29 10:24:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
347,B-3,,Normal,2026-05-29 10:24:00,2026-05-29 10:26:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
348,B-4,,Normal,2026-05-29 10:26:00,2026-05-29 10:28:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
349,B-4,,Agitation,2026-05-29 10:26:00,2026-05-29 10:28:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU AGGRESSIF
350,B-1,,Normal,2026-05-29 10:35:00,2026-05-29 10:37:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
351,B-2,,Clustering,2026-05-29 10:37:00,2026-05-29 10:39:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT POISSONS
352,B-3,,Normal,2026-05-29 10:39:00,2026-05-29 10:41:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
353,B-4,,Normal,2026-05-29 10:41:00,2026-05-29 10:43:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
354,B-4,,Clustering,2026-05-29 10:41:00,2026-05-29 10:43:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT 9 POISSONS
355,B-1,,Normal,2026-05-29 11:50:00,2026-05-29 11:52:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
356,B-2,,Clustering,2026-05-29 11:52:00,2026-05-29 11:54:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT 6 POISSONS
357,B-2,,Agitation,2026-05-29 11:52:00,2026-05-29 11:54:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU AGITÉ
358,B-3,,Clustering,2026-05-29 11:54:00,2026-05-29 11:56:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPEMENT DE 6 INDIVIDUS
359,B-4,,Normal,2026-05-29 11:56:00,2026-05-29 11:58:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
360,B-1,,Normal,2026-05-29 12:05:00,2026-05-29 12:07:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,ACTIVITÉ NORMALE
361,B-2,,Normal,2026-05-29 12:07:00,2026-05-29 12:09:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,NORMAL
362,B-3,,Normal,2026-05-29 12:09:00,2026-05-29 12:11:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
363,B-4,,Clustering,2026-05-29 12:11:00,2026-05-29 12:13:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,9 INDIVIDUS REGROUPÉS
364,B-4,,Agitation,2026-05-29 12:11:00,2026-05-29 12:13:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU AGITÉ
365,B-1,,Normal,2026-05-29 13:20:00,2026-05-29 13:22:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
366,B-2,,Clustering,2026-05-29 13:22:00,2026-05-29 13:24:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,6 POISSONS REGROUPÉS
367,B-2,,Agitation,2026-05-29 13:22:00,2026-05-29 13:24:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU AGITÉ
368,B-3,,Normal,2026-05-29 13:24:00,2026-05-29 13:26:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
369,B-3,,Agitation,2026-05-29 13:24:00,2026-05-29 13:26:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU AGITÉ
370,B-4,,Normal,2026-05-29 13:26:00,2026-05-29 13:28:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
371,B-1,,Normal,2026-05-29 13:35:00,2026-05-29 13:37:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
372,B-2,,Other,2026-05-29 13:37:00,2026-05-29 13:39:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,PEU DE MOUVEMENT
373,B-3,,Normal,2026-05-29 13:39:00,2026-05-29 13:41:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
374,B-4,,Normal,2026-05-29 13:41:00,2026-05-29 13:43:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
375,B-4,,Agitation,2026-05-29 13:41:00,2026-05-29 13:43:00,120,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU AGITÉ
376,B-1,,Clustering,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS,NAGE STATIQUE ET RÉGULIER"
377,B-1,,Normal,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"CERTAIN SONT SÉPARÉS DU GROUPE, NAGE STATIQUE ET RÉGULIER"
378,B-2,,Normal,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET RÉGULIER
379,B-2,,Agitation,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 INDIVIDU EN FUITE, PEUR DE MOI"
380,B-3,,Normal,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET RÉGULIER
381,B-3,,Agitation,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:07 1 INDIVIDU TOURNE AUTOUR DU TROP PLEIN DU BASSIN DE FAÇON CONTINU
382,B-4,,Agitation,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:09 2 INDIVIDUS ONT EU PEUR DE MOI
383,B-4,,Normal,2026-06-03 09:01:00,2026-06-03 09:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ER REGULIER
384,B-1,,Clustering,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS NAGE STATIQUE ET RÉGULIER
385,B-2,,Clustering,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS EN 2 GROUPE DISTINCTS, NAGE STATIQUES ET RÉGULIERE"
386,B-2,,Agitation,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:20 CERTAIN SE DÉPLACE D'UN GROUPE À L'AUTRE
387,B-3,,Normal,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
388,B-3,,Agitation,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:25 1 INDIVIDU TOURNE AUTOUR DU TROP PLEIN DE FAÇON CONSTANTE
389,B-4,,Normal,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN INDIVIDU SONT À 2 OU SEUL DANS LE BASSIN
390,B-4,,Clustering,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,UN GROUPE DE PLUSIEURS INDIVIDUS SONT REGROUPÉS PROCHE DE LA POMPE À COURANT
391,B-4,,Agitation,2026-06-03 09:18:00,2026-06-03 09:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"09:26 DEUX INDIVIDUS NAGENT PLUS RAPIDEMENT, ONDIRAIT QU""ILS SE POURSUIVENT"
392,B-1,,Normal,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ER RÉGULIERE POUR CERTAIN INDIVIDU
393,B-1,,Clustering,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN SONT REGROUPÉS ENSEMBLES
394,B-2,,Clustering,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIÈRE
395,B-2,,Normal,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 INDIVIDUS ENSEMBLE ET SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
396,B-3,,Normal,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
397,B-4,,Clustering,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN INDIVIDUS SONT REGROUPÉS ENSEMBLE PROCHE DE LA POMPE À COURANT
398,B-4,,Normal,2026-06-03 10:40:00,2026-06-03 10:50:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"CERTAIN SONT SÉPARÉS DU GROUPE, NAGE STATIQUE ET RÉGULIER"
399,B-1,,Clustering,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS, NAGE STATIQUE ET RÉGULIERE"
400,B-1,,Agitation,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN INDIVIDUS SORTENT DU GROUPE ET REVIENNENT
401,B-2,,Clustering,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLES, NAGE STATIQUE ET REGULIERE"
402,B-2,,Normal,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"2 INDIVIDUS SÉPARÉS DU GROUPE, PLACÉS SÉPAREMEMENT À L'OPPOSÉ DU GROUPE, NAGE STATIQUE ET REGULIERE"
403,B-3,,Normal,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE  ET REGULIERE
404,B-3,,Agitation,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,MÊME INDIVIDU QUE CE MATIN QUI TOURNE AUTOUR DU TROP PLEINS CONSTAMENT
405,B-4,,Clustering,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS AU NIVEAU DE LA POMPE À COURANT
406,B-4,,Normal,2026-06-03 10:57:00,2026-06-03 11:07:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,4 INDIVIDUS SÉPARÉS DU GROUPE 11:57 1 INDIVIDU NAGE PLUS ACTIVEMENT SE DÉPLACE DANS LE BASSIN
407,B-1,,Clustering,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS TOUS ENSEMBLES, NAGE STATIQUE ET REGULIERE"
408,B-1,,Agitation,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDUS SE DÉPLACE DE TEMPS EN TEMPS 12:11
409,B-2,,Clustering,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE, NAGE STATIQUE ET REGULIERE"
410,B-2,,Normal,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 INDIVIDU SÉPARÉ DU GROUPE, NAGE STATIQUE ETREGULIERE"
411,B-2,,Agitation,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 INDIVIDU QUI SE DÉPLACE DANS LE BASSIN , NAGE REGULIERE  12:13"
412,B-3,,Normal,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE REGULIERE ET STATIQUE
413,B-3,,Agitation,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"12:18 LE MÊMEINDIVIDU QUI NAGE AUTOUR DU TROP PLEIN, NAGE ACTIVE"
414,B-4,,Clustering,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE PROCHE DE LA POMPE À COURANT, NAGE STATIQUE ET REGULIERE"
415,B-4,,Normal,2026-06-03 12:09:00,2026-06-03 12:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"3 INDIVIDUS SÉPARÉS DU GROUPE, NAGE STATIQUE ET REGULIERE"
416,B-1,,Agitation,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"NAGE PLUS ACTIVE DE CERTAIN POISSON, NAGE À L'EXTÉRIEURE DU GROUPE ET REVIENNENT"
417,B-1,,Clustering,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"TOUS REGROUPÉS ENSEMBLE, NAGE STATIQUE  ET REGULIERE"
418,B-2,,Clustering,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"TOUS REGROUPÉS ENSEMBLE, NAGE STATIQUE  ET REGULIERE"
419,B-2,,Agitation,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERATINS INDIVIDUS NAGE EN DEHORS DU GROUPE ET REVIENNE 12:31
420,B-3,,Clustering,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIER
421,B-3,,Normal,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAINS INDIVIDUS EN DEHORS DU GROUPE NAGE STATIQUE ET REGULIER
422,B-3,,Agitation,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:32 1 INDIVIDU SE DÉPLACE NAGE REGULIERE 12:34 MÊME INDIVIDU TOURNE AUTOUR DU TROP PLEIN MAIS MOINS ACTIVEMENT QUE PRÉCÉDEMENT
423,B-4,,Clustering,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE E REGULIERE
424,B-4,,Normal,2026-06-03 12:26:00,2026-06-03 12:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,3 INDIVIDUS SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
425,B-1,,Clustering,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS NAGE STATIQUE ET REGULIERE
426,B-1,,Agitation,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,CERTAIN INDIVIDUS SE DEPLACENT DANS LE BASSIN NAGE REGULIERE
427,B-2,,Clustering,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE REGULIERE ET STATIQUE
428,B-2,,Normal,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 INDIVIDU SÉPARÉ DU GROUPE, NAGE STATIQUE ET REGULIERE"
429,B-2,,Agitation,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"12:52 INDIVIDU TOUT SEUL CHARGE UN AUTRE POISSON, NAGEANT VERS LUI ET ENSUITE LINDIVIDU SE REPLACE AU MÊME ENDROIT TOUT SEUL"
430,B-3,,Normal,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
431,B-3,,Agitation,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,LE MÊME INDIVIDU NAGE AUTOUR DU TROP PLEIN NAGE LENTE ET REGULIERE PARFOIS RESTE STATIQUE AVANTDE CONTINUER À TOURNER
432,B-4,,Clustering,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
433,B-4,,Normal,2026-06-03 13:48:00,2026-06-03 13:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,3 INDIVIDUS SEPARÉS DU GROUPE ET SEPARE DES UN DES AUTRES NAGE STATIQUE ET REGULIERE
434,B-1,,Clustering,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
435,B-1,,Agitation,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:06 1 INDIVIDU NAEGE DANS LE BASSIN NAGE STATIQUE ET REGULIERE
436,B-2,,Clustering,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
437,B-2,,Agitation,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:08 1 INDIVIDU NAGE DANS LE BASSIN PART ET REVIENT DANS LE GROUPE NAGE REGULIERE
438,B-3,,Agitation,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
439,B-3,,Normal,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:09 1 POISSON EN FUITE À MON APPROCHE
440,B-3,,Agitation,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"14:11 MÊME INDIVIDU TOURNE AUTOUR DU TROP PLEIN EN FAISANT DES ARRÊTS, DE TEMPS EN TEMPS NAGE LENTE "
441,B-4,,Clustering,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT, NAGE REGULIERE ET STATIQUE"
442,B-4,,Normal,2026-06-03 14:05:00,2026-06-03 14:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"3 INDIVIDUS SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE, 3 INDIVIDUS SONT SEPARERS DES UN DES AUTRE"
443,B-1,,Clustering,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE, NAGE STATIQUE REGULIERE"
444,B-2,,Clustering,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
445,B-2,,Normal,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 INDIVIDUS SÉPARÉ DU GROUPE, NAGE STATIQUEET REGULIERE"
446,B-2,,Agitation,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"09:11 INDIVIDU SEUL POURSUIT UN AUTRE  POISSONS S'APPROCHANT DE LUI, 09:12 1 INDIVIDU DU GROUPE NAGE SORT DU GROUPE ET REVIENT DANS LE GROUPE, NAGE STATIQUE ET REGULIER"
447,B-3,,Clustering,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
448,B-3,,Normal,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 INDIVIDU SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE, 09:15 1 INDIVIDU TOURNE AUTOUR DU TROP PLEIN, NAGE REGULIERE"
449,B-3,,Agitation,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:16:00 1 INDIVIDU NAGE PLUS ACTIVEMENT DANS LE BASSIN SE DÉPLACE
450,B-4,,Clustering,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT, NAGE REGULIERE ET STATIQUE"
451,B-4,,Agitation,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,08:19 1 POISSON POURSUIT UN AUTRE POISSON
452,B-4,,Normal,2026-06-06 09:09:00,2026-06-06 09:19:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"4 INDIVIDUS SÉPARÉS DU GROUPE, NAGE STATIQUE ET REGULIERE"
453,B-1,,Clustering,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
454,B-1,,Normal,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,nan
